no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
334,75,2.417179319358344,88,12,supertrend,0,0,0,1,0,0,0,0.1,10,0,3795,-7.69999999999996,0.4379446640316206,-18.574099999999987,1236 days 06:15:00
335,53,0.8937952784951911,43,28,supertrend,0,0,0,1,0,0,0,0.1,10,0,9382,14.76299999999976,0.5535067149861437,-6.879699999999967,737 days 03:00:00
336,37,0.6490043028631953,59,16,supertrend,0,0,0,1,0,0,0,0.1,10,0,14994,18.610000000000216,0.5416166466586635,-1.1936000000000422,1225 days 02:00:00
337,25,1.746309149337689,83,16,supertrend,0,0,0,1,0,0,0,0.1,10,0,6161,5.033000000000115,0.49878266515176106,-9.392600000000106,1200 days 00:15:00
338,29,1.667538371387137,92,14,supertrend,0,0,0,1,0,0,0,0.1,10,0,6595,-0.4549999999998846,0.487035633055345,-8.241100000000081,1153 days 09:00:00
339,59,2.214945052496077,65,17,supertrend,0,0,0,1,0,0,0,0.1,10,0,4357,11.1810000000001,0.4904750975441818,-11.631100000000044,517 days 00:00:00
340,87,1.6738814656178582,33,42,supertrend,0,0,0,1,0,0,0,0.1,10,0,4950,17.006999999999945,0.5393939393939394,-2.6735999999999853,679 days 10:30:00
341,52,2.2950691060078667,19,24,supertrend,0,0,0,1,0,0,0,0.1,10,0,4069,23.01100000000017,0.5175718849840255,-12.3173,481 days 08:15:00
342,53,3.095207283647669,43,38,supertrend,0,0,0,1,0,0,0,0.1,10,0,2642,-25.83499999999992,0.5052990158970477,-25.6854,994 days 04:45:00
343,37,2.0969550197370728,100,8,supertrend,0,0,0,1,0,0,0,0.1,10,0,4497,-23.51899999999977,0.3947075828329998,-31.86779999999984,1091 days 04:15:00
344,57,1.9070240602624677,97,49,supertrend,0,0,0,1,0,0,0,0.1,10,0,4245,19.72299999999983,0.5597173144876325,-8.359200000000001,440 days 04:00:00
345,34,1.6768639423675638,41,16,supertrend,0,0,0,1,0,0,0,0.1,10,0,6491,15.211000000000073,0.5028501001386535,-5.443299999999994,717 days 13:00:00
346,91,1.7196876882679397,10,9,supertrend,0,0,0,1,0,0,0,0.1,10,0,5885,-14.770000000000135,0.43755310110450296,-31.86760000000014,1592 days 16:00:00
347,13,1.8467933584578051,83,49,supertrend,0,0,0,1,0,0,0,0.1,10,0,4657,17.153000000000144,0.5576551427957913,-14.995699999999912,1193 days 18:00:00
348,93,2.2435912467930472,61,31,supertrend,0,0,0,1,0,0,0,0.1,10,0,3879,31.231000000000066,0.534158288218613,-11.595200000000004,336 days 13:45:00
349,20,2.3432503218223104,38,7,supertrend,0,0,0,1,0,0,0,0.1,10,0,3547,-26.773000000000142,0.3727093318297153,-39.870900000000034,1041 days 00:45:00
350,68,2.275311975487546,16,43,supertrend,0,0,0,1,0,0,0,0.1,10,0,3702,27.185000000000073,0.5537547271745002,-9.317900000000007,325 days 10:15:00
351,20,2.998526537277945,99,22,supertrend,0,0,0,1,0,0,0,0.1,10,0,2788,-20.006999999999977,0.460545193687231,-26.197099999999963,808 days 09:30:00
352,70,0.7052184047536338,94,33,supertrend,0,0,0,1,0,0,0,0.1,10,0,9658,19.893999999999938,0.5580865603644647,-2.201500000000014,714 days 13:15:00
353,57,0.5800103649448339,78,5,supertrend,0,0,0,1,0,0,0,0.1,10,0,20730,-24.396999999999924,0.4698986975397974,-24.458399999999926,612 days 23:30:00
354,21,2.8051682262238486,59,15,supertrend,0,0,0,1,0,0,0,0.1,10,0,2941,-5.298999999999939,0.43454607276436585,-22.29979999999989,1440 days 21:30:00
355,33,0.5330376338660322,41,17,supertrend,0,0,0,1,0,0,0,0.1,10,0,16197,36.423999999999964,0.5479409767240847,-1.9334000000000495,989 days 02:45:00
356,43,1.1444947284018525,82,48,supertrend,0,0,0,1,0,0,0,0.1,10,0,6316,15.647999999999815,0.5688727042431919,-5.817400000000088,479 days 18:45:00
357,63,3.012839808828037,13,35,supertrend,0,0,0,1,0,0,0,0.1,10,0,2720,11.830000000000073,0.5191176470588236,-1.8790999999999964,1168 days 22:30:00
358,33,1.1785406367031368,17,42,supertrend,0,0,0,1,0,0,0,0.1,10,0,6718,35.31300000000003,0.566835367668949,-4.401200000000052,256 days 08:00:00
359,64,1.349669667468123,82,42,supertrend,0,0,0,1,0,0,0,0.1,10,0,5966,31.31799999999994,0.5566543747904794,-4.862499999999969,198 days 15:15:00
360,68,1.9499587472460145,24,32,supertrend,0,0,0,1,0,0,0,0.1,10,0,4604,14.417000000000055,0.5327975673327541,-5.525999999999962,968 days 08:45:00
361,81,2.030916594605678,44,38,supertrend,0,0,0,1,0,0,0,0.1,10,0,4265,26.69699999999995,0.5458382180539273,-3.304200000000038,488 days 05:45:00
362,84,1.1166712015599916,47,4,supertrend,0,0,0,1,0,0,0,0.1,10,0,8880,-38.81699999999971,0.388963963963964,-39.102099999999766,699 days 05:15:00
363,78,3.3830953051548924,91,36,supertrend,0,0,0,1,0,0,0,0.1,10,0,2292,-40.23400000000026,0.48429319371727747,-39.701200000000256,289 days 01:00:00
364,96,2.691710904993263,80,47,supertrend,0,0,0,1,0,0,0,0.1,10,0,2918,3.98100000000003,0.530157642220699,-8.015500000000014,633 days 20:15:00
365,23,2.18558116583677,76,18,supertrend,0,0,0,1,0,0,0,0.1,10,0,4451,-3.762999999999991,0.4825881824309144,-9.064799999999998,953 days 07:15:00
366,59,2.3803053560904006,16,4,supertrend,0,0,0,1,0,0,0,0.1,10,0,3500,-26.656999999999943,0.36028571428571426,-32.37759999999996,674 days 11:00:00
367,91,1.5082169646806034,53,35,supertrend,0,0,0,1,0,0,0,0.1,10,0,5780,16.859999999999904,0.5378892733564014,-4.226000000000013,214 days 13:45:00
368,96,2.841083692931898,58,23,supertrend,0,0,0,1,0,0,0,0.1,10,0,2882,-8.450000000000145,0.476058292852186,-10.420300000000118,634 days 00:00:00
369,21,0.9305949495555342,85,32,supertrend,0,0,0,1,0,0,0,0.1,10,0,8923,20.530000000000015,0.55396167208338,-5.123800000000036,468 days 04:30:00
370,80,1.7756686607768883,38,36,supertrend,0,0,0,1,0,0,0,0.1,10,0,4902,15.469000000000246,0.5375356997144023,-13.428099999999956,502 days 07:30:00
371,88,2.1535881810020885,65,23,supertrend,0,0,0,1,0,0,0,0.1,10,0,4307,24.744999999999887,0.5056884142094266,-17.082299999999975,495 days 06:00:00
372,42,0.7037845660047907,35,33,supertrend,0,0,0,1,0,0,0,0.1,10,0,9776,12.489999999999945,0.5658756137479541,-3.2034999999999543,448 days 17:30:00
373,28,2.5510598932252253,52,47,supertrend,0,0,0,1,0,0,0,0.1,10,0,3364,20.928999999999988,0.5514268727705113,-7.554999999999905,932 days 02:15:00
