no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
378,92,2.9478331226947447,46,4,supertrend,0,0,0,1,75,175,50,0.1,10,0,2488,-272.40000000005693,0.33360128617363344,-1150.6199999999794,518 days 22:15:00
379,73,3.327208514609596,87,39,supertrend,0,0,0,1,100,150,50,0.1,10,0,2548,-4248.899999999961,0.4427001569858713,-4628.789999999939,804 days 17:30:00
380,80,1.545580971651699,26,10,supertrend,0,0,0,1,50,175,100,0.1,10,0,7200,3797.899999999967,0.4033333333333333,-4550.300000000019,1460 days 04:45:00
381,76,3.3646411543284103,45,26,supertrend,0,0,0,1,100,150,75,0.1,10,0,2584,-644.4999999999882,0.4438854489164087,-4248.4999999999845,1274 days 00:45:00
382,39,0.9600036018391802,26,29,supertrend,0,0,0,1,200,150,75,0.1,10,0,8789,4831.4000000002015,0.5479576743656844,-4485.269999999949,1631 days 05:00:00
383,23,3.482254184567158,51,47,supertrend,0,0,0,1,100,100,50,0.1,10,0,2476,-4468.299999999996,0.47253634894991925,-5433.86999999997,647 days 17:45:00
384,76,3.1554401027902808,59,45,supertrend,0,0,0,1,125,75,100,0.1,10,0,2678,-3713.8000000000375,0.4988797610156833,-4140.09000000004,838 days 03:00:00
385,42,2.0519630120270462,100,36,supertrend,0,0,0,1,125,250,50,0.1,10,0,4650,11566.000000000007,0.5223655913978494,-631.5499999999817,594 days 13:30:00
386,57,2.7727018688513025,56,5,supertrend,0,0,0,1,250,250,125,0.1,10,0,2966,-728.0000000000346,0.380310182063385,-2867.3100000000204,611 days 08:00:00
387,66,2.2903076547019205,16,4,supertrend,0,0,0,1,100,125,25,0.1,10,0,3682,1715.400000000027,0.37180879956545354,-1875.5699999999958,651 days 09:45:00
388,57,1.3496627126579148,23,10,supertrend,0,0,0,1,250,250,50,0.1,10,0,8777,3091.200000000069,0.490600432949755,-2756.0400000000427,743 days 02:45:00
389,71,1.9587159564606025,46,47,supertrend,0,0,0,1,200,75,50,0.1,10,0,4277,4046.600000000022,0.5384615384615384,-4116.199999999997,1294 days 18:00:00
390,31,3.028664821877965,56,15,supertrend,0,0,0,1,100,225,125,0.1,10,0,2758,6585.600000000011,0.4267585206671501,-186.47000000000372,237 days 14:00:00
391,77,0.5107840341289023,42,21,supertrend,0,0,0,1,225,200,125,0.1,10,0,13695,7880.600000000153,0.5453085067542899,-455.5299999999905,517 days 07:45:00
392,21,3.44346688846443,77,45,supertrend,0,0,0,1,125,75,25,0.1,10,0,2540,-5956.600000000004,0.4874015748031496,-6987.870000000006,457 days 15:45:00
393,60,2.9479052716619174,11,10,supertrend,0,0,0,1,175,250,75,0.1,10,0,3056,-2701.1999999998034,0.4204842931937173,-3177.549999999914,589 days 01:45:00
394,56,1.0384542159077337,18,38,supertrend,0,0,0,1,250,175,75,0.1,10,0,7239,411.99999999993815,0.5515955242436801,-3249.6000000000304,740 days 04:30:00
395,81,1.7267728137691787,28,31,supertrend,0,0,0,1,25,175,125,0.1,10,0,5315,2072.1999999999907,0.29463781749764817,-1229.4900000000316,775 days 04:00:00
396,84,2.0241730348927747,98,6,supertrend,0,0,0,1,125,100,25,0.1,10,0,4486,-1105.2000000000917,0.410610789121712,-8797.539999999995,1105 days 14:15:00
397,100,2.449836895562433,81,41,supertrend,0,0,0,1,100,175,75,0.1,10,0,3434,5563.699999999982,0.4796156086196855,-1770.839999999966,814 days 01:30:00
398,78,2.1887864906111085,32,39,supertrend,0,0,0,1,50,200,50,0.1,10,0,4041,4689.099999999974,0.38752783964365256,-3254.930000000031,988 days 18:00:00
399,22,3.2193538966736828,55,40,supertrend,0,0,0,1,200,125,50,0.1,10,0,2756,-4329.8999999999705,0.5090711175616836,-6856.979999999994,521 days 11:00:00
