no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
430,95,3.161860556040069,76,18,supertrend,0,0,0,1,0,1,0,0.1,2,0,2396,1778.6799999999785,0.4586811352253756,315.11199999999985,419 days 20:15:00
431,72,0.8624182676205207,62,23,supertrend,0,0,0,1,0,0,0,0.1,2,0,10276,10422.490000000033,0.5624756714674971,-1090.987000000006,349 days 21:30:00
432,72,1.9635911902207028,25,28,supertrend,0,0,0,1,1,0,0,0.1,2,0,4702,3397.3200000000024,0.09719268396427053,-23.04000000000042,279 days 06:30:00
433,92,2.7117808630649125,29,25,supertrend,0,0,0,1,2,2,0,0.1,2,0,3066,2225.0800000000063,0.11545988258317025,-22.258000000000084,728 days 09:15:00
434,42,1.564890591881952,55,6,supertrend,0,0,0,1,1,0,1,0.1,2,0,6930,5541.200000000004,0.08556998556998557,7.620000000000118,227 days 15:30:00
435,94,0.9906543404659562,46,7,supertrend,0,0,0,1,2,0,0,0.1,2,0,11689,8134.2499999999945,0.1707588330909402,-87.13200000000015,99 days 10:30:00
436,95,3.1180137652288433,99,43,supertrend,0,0,0,1,1,2,0,0.1,2,0,2336,2065.180000000001,0.08133561643835617,-20.829999999999927,294 days 03:15:00
437,75,3.110367103661171,79,14,supertrend,0,0,0,1,1,1,0,0.1,2,0,2646,1202.6699999999998,0.05555555555555555,-67.62999999999965,230 days 15:15:00
438,11,1.112494525334618,44,35,supertrend,0,0,0,1,0,1,0,0.1,2,0,7850,5149.930000000011,0.5588535031847134,-1043.2139999999972,867 days 14:15:00
439,66,1.462012534040917,88,48,supertrend,0,0,0,1,2,2,0,0.1,2,0,5123,4646.9799999999905,0.17177435096623073,-7.366000000000122,329 days 22:15:00
440,43,2.6558585771937437,57,39,supertrend,0,0,0,1,0,1,1,0.1,2,0,3258,4169.840000000007,0.5429711479435236,-332.3239999999969,348 days 23:15:00
441,81,3.234399083594106,50,45,supertrend,0,0,0,1,2,1,0,0.1,2,0,2278,1857.8800000000006,0.12335381913959614,-90.00999999999863,333 days 05:00:00
442,34,1.4606513742782075,90,22,supertrend,0,0,0,1,1,1,0,0.1,2,0,7093,5151.360000000008,0.1163118567601861,-13.863999999999942,139 days 19:45:00
443,33,1.7526535227594673,21,26,supertrend,0,0,0,1,2,0,0,0.1,2,0,5668,3845.679999999998,0.1628440366972477,-4.846000000000186,323 days 15:30:00
444,80,2.8266939577718646,34,26,supertrend,0,0,0,1,0,1,0,0.1,2,0,2950,1650.9399999999896,0.4966101694915254,-773.493000000008,1153 days 03:45:00
445,62,1.2473143863095213,71,31,supertrend,0,0,0,1,2,0,0,0.1,2,0,7058,6266.159999999998,0.19098894871068292,-19.254000000000495,101 days 17:15:00
446,26,1.4274479004992862,99,28,supertrend,0,0,0,1,1,2,0,0.1,2,0,6902,5511.239999999998,0.1282237032744132,-5.720000000000027,58 days 10:00:00
447,43,1.0344518422000073,48,33,supertrend,0,0,0,1,0,1,0,0.1,2,0,7984,7126.840000000002,0.5701402805611222,-1232.1849999999945,562 days 15:45:00
448,34,3.318872484741233,12,42,supertrend,0,0,0,1,2,0,1,0.1,2,0,2358,1555.3399999999988,0.1102629346904156,8.645999999999912,842 days 11:30:00
449,75,1.3445207439263958,55,27,supertrend,0,0,0,1,2,1,1,0.1,2,0,6904,7132.219999999993,0.22161066048667438,-26.696999999999708,69 days 23:15:00
450,67,2.563066069027919,45,24,supertrend,0,0,0,1,1,1,0,0.1,2,0,3488,2518.1899999999973,0.08084862385321101,-31.26000000000022,455 days 12:00:00
451,27,2.2355180090231572,28,23,supertrend,0,0,0,1,0,1,0,0.1,2,0,4394,4261.909999999993,0.5154756486117433,-294.36800000000005,513 days 01:00:00
452,76,1.608377064049244,60,32,supertrend,0,0,0,1,0,1,0,0.1,2,0,5515,6041.079999999968,0.5532184950135993,-1455.2949999999985,459 days 12:30:00
