no,p1.n_bo,p1.window,p1.term_max,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
736,2,24,96,supertrend,0,0,0,1,100,300,200,0.1,10,0,584,-26737.0,0.13013698630136986,-26287.0,112 days 14:15:00
737,2,24,96,supertrend,0,0,0,1,200,400,100,0.1,10,0,584,-51871.0,0.17123287671232876,-54355.0,56 days 11:45:00
738,2,24,96,supertrend,0,0,0,1,300,150,50,0.1,10,0,584,-52201.0,0.285958904109589,-54662.2,87 days 02:30:00
739,2,24,96,supertrend,0,0,0,1,400,200,250,0.1,10,0,584,-62265.0,0.2962328767123288,-65898.8,42 days 20:15:00
740,2,24,96,supertrend,0,0,0,1,500,50,250,0.1,10,0,584,-23091.0,0.4092465753424658,-22625.7,111 days 23:00:00
741,2,24,96,supertrend,0,0,0,1,150,50,250,0.1,10,0,584,-22510.0,0.3321917808219178,-22248.4,67 days 12:45:00
742,2,24,96,supertrend,0,0,0,1,400,150,250,0.1,10,0,584,-47189.0,0.3202054794520548,-49693.4,74 days 12:00:00
743,2,24,96,supertrend,0,0,0,1,500,250,100,0.1,10,0,568,-75824.0,0.2904929577464789,-79770.6,61 days 09:00:00
744,2,24,96,supertrend,0,0,0,1,100,100,200,0.1,10,0,584,-28690.0,0.2191780821917808,-28240.0,93 days 06:45:00
745,2,24,96,supertrend,0,0,0,1,300,200,200,0.1,10,0,584,-64352.0,0.2636986301369863,-68066.5,43 days 12:15:00
746,2,24,96,supertrend,0,0,0,1,350,450,150,0.1,10,0,539,-90396.0,0.2077922077922078,-94434.6,50 days 08:00:00
747,2,24,96,supertrend,0,0,0,1,350,200,150,0.1,10,0,584,-62281.0,0.2842465753424658,-65937.0,40 days 05:00:00
748,2,24,96,supertrend,0,0,0,1,250,500,50,0.1,10,0,571,-66769.0,0.1733800350262697,-70562.0,72 days 02:30:00
749,2,24,96,supertrend,0,0,0,1,100,150,100,0.1,10,0,584,-28777.0,0.1797945205479452,-28327.0,104 days 10:45:00
750,2,24,96,supertrend,0,0,0,1,350,450,200,0.1,10,0,539,-90396.0,0.2077922077922078,-94434.6,50 days 08:00:00
751,2,24,96,supertrend,0,0,0,1,100,100,100,0.1,10,0,584,-28690.0,0.2191780821917808,-28240.0,93 days 06:45:00
752,2,24,96,supertrend,0,0,0,1,450,50,50,0.1,10,0,584,-26736.0,0.3955479452054795,-26191.8,62 days 19:00:00
753,2,24,96,supertrend,0,0,0,1,250,500,50,0.1,10,0,571,-66769.0,0.1733800350262697,-70562.0,72 days 02:30:00
754,2,24,96,supertrend,0,0,0,1,400,150,50,0.1,10,0,584,-50678.0,0.3167808219178082,-53099.6,81 days 01:00:00
755,2,24,96,supertrend,0,0,0,1,500,350,100,0.1,10,0,526,-96804.0,0.25475285171102663,-100586.4,37 days 00:15:00
756,2,24,96,supertrend,0,0,0,1,200,350,50,0.1,10,0,584,-51030.0,0.1832191780821918,-53514.0,73 days 23:00:00
757,2,24,96,supertrend,0,0,0,1,50,450,250,0.1,10,0,584,-12515.0,0.06506849315068493,-12290.0,228 days 10:30:00
758,2,24,96,supertrend,0,0,0,1,500,250,100,0.1,10,0,568,-75824.0,0.2904929577464789,-79770.6,61 days 09:00:00
759,2,24,96,supertrend,0,0,0,1,500,450,50,0.1,10,0,399,-92922.0,0.22556390977443608,-96418.7,35 days 03:45:00
760,2,24,96,supertrend,0,0,0,1,300,250,100,0.1,10,0,571,-76871.0,0.23992994746059546,-80452.3,30 days 13:15:00
761,2,24,96,supertrend,0,0,0,1,200,250,100,0.1,10,0,584,-54314.0,0.2089041095890411,-56798.0,20 days 03:00:00
762,2,24,96,supertrend,0,0,0,1,450,100,150,0.1,10,0,584,-33012.0,0.3698630136986301,-35815.4,82 days 04:00:00
763,2,24,96,supertrend,0,0,0,1,450,350,100,0.1,10,0,527,-97631.0,0.24478178368121442,-101366.8,47 days 08:45:00
764,2,24,96,supertrend,0,0,0,1,450,300,200,0.1,10,0,544,-89497.0,0.2555147058823529,-93391.1,37 days 00:15:00
765,2,24,96,supertrend,0,0,0,1,350,400,50,0.1,10,0,539,-89488.0,0.21521335807050093,-93534.2,47 days 08:30:00
766,2,24,96,supertrend,0,0,0,1,400,100,50,0.1,10,0,584,-35169.0,0.3578767123287671,-37881.8,90 days 20:15:00
767,2,24,96,supertrend,0,0,0,1,100,500,200,0.1,10,0,584,-27805.0,0.09931506849315068,-27355.0,183 days 16:45:00
768,2,24,96,supertrend,0,0,0,1,350,500,50,0.1,10,0,539,-89933.0,0.20408163265306123,-93979.2,53 days 22:45:00
769,2,24,96,supertrend,0,0,0,1,450,200,250,0.1,10,0,584,-62812.0,0.3047945205479452,-66414.3,74 days 12:00:00
770,2,24,96,supertrend,0,0,0,1,500,50,150,0.1,10,0,584,-23441.0,0.4092465753424658,-22975.7,95 days 20:00:00
771,2,24,96,supertrend,0,0,0,1,150,350,150,0.1,10,0,584,-36642.0,0.15753424657534246,-39351.0,97 days 04:15:00
772,2,24,96,supertrend,0,0,0,1,250,150,50,0.1,10,0,584,-49203.0,0.2756849315068493,-51724.2,91 days 08:30:00
773,2,24,96,supertrend,0,0,0,1,100,450,150,0.1,10,0,584,-27241.0,0.10445205479452055,-26791.0,121 days 08:15:00
774,2,24,96,supertrend,0,0,0,1,350,400,100,0.1,10,0,539,-90001.0,0.21521335807050093,-94039.6,47 days 09:00:00
775,2,24,96,supertrend,0,0,0,1,250,500,200,0.1,10,0,571,-67050.0,0.1733800350262697,-70843.0,72 days 02:30:00
776,2,24,96,supertrend,0,0,0,1,250,400,100,0.1,10,0,571,-66101.0,0.18563922942206654,-69894.0,64 days 11:30:00
777,2,24,96,supertrend,0,0,0,1,300,150,100,0.1,10,0,584,-49949.0,0.2910958904109589,-52410.2,65 days 21:00:00
778,2,24,96,supertrend,0,0,0,1,350,350,50,0.1,10,0,539,-89685.0,0.22448979591836735,-93731.2,47 days 08:30:00
779,2,24,96,supertrend,0,0,0,1,350,450,250,0.1,10,0,539,-90396.0,0.2077922077922078,-94434.6,50 days 08:00:00
780,2,24,96,supertrend,0,0,0,1,100,200,250,0.1,10,0,584,-29511.0,0.1506849315068493,-29061.0,104 days 12:45:00
781,2,24,96,supertrend,0,0,0,1,250,300,100,0.1,10,0,571,-65596.0,0.21541155866900175,-69389.0,43 days 20:30:00
782,2,24,96,supertrend,0,0,0,1,100,450,50,0.1,10,0,584,-26998.0,0.10445205479452055,-26548.0,120 days 07:15:00
783,2,24,96,supertrend,0,0,0,1,450,350,200,0.1,10,0,527,-97543.0,0.24478178368121442,-101278.8,47 days 08:45:00
784,2,24,96,supertrend,0,0,0,1,100,150,150,0.1,10,0,584,-28812.0,0.1797945205479452,-28362.0,104 days 10:45:00
785,2,24,96,supertrend,0,0,0,1,200,300,50,0.1,10,0,584,-51491.0,0.1969178082191781,-53975.0,28 days 23:30:00
786,2,24,96,supertrend,0,0,0,1,100,150,150,0.1,10,0,584,-28812.0,0.1797945205479452,-28362.0,104 days 10:45:00
787,2,24,96,supertrend,0,0,0,1,450,250,100,0.1,10,0,568,-76300.0,0.28169014084507044,-80203.9,34 days 13:15:00
788,2,24,96,supertrend,0,0,0,1,450,100,250,0.1,10,0,584,-32457.0,0.3698630136986301,-35260.4,97 days 16:00:00
789,2,24,96,supertrend,0,0,0,1,300,50,250,0.1,10,0,584,-24302.0,0.3767123287671233,-23956.7,96 days 01:00:00
790,2,24,96,supertrend,0,0,0,1,300,150,250,0.1,10,0,584,-49368.0,0.2893835616438356,-51829.2,70 days 09:45:00
791,2,24,96,supertrend,0,0,0,1,250,200,150,0.1,10,0,584,-60739.0,0.25,-64603.5,47 days 01:45:00
792,2,24,96,supertrend,0,0,0,1,150,300,250,0.1,10,0,584,-37358.0,0.1695205479452055,-40067.0,49 days 17:30:00
793,2,24,96,supertrend,0,0,0,1,100,400,250,0.1,10,0,584,-26371.0,0.1113013698630137,-25921.0,119 days 22:45:00
794,2,24,96,supertrend,0,0,0,1,400,250,150,0.1,10,0,568,-75141.0,0.272887323943662,-79082.7,20 days 19:15:00
795,2,24,96,supertrend,0,0,0,1,150,400,150,0.1,10,0,584,-36809.0,0.14726027397260275,-39518.0,90 days 05:45:00
796,2,24,96,supertrend,0,0,0,1,250,500,50,0.1,10,0,571,-66769.0,0.1733800350262697,-70562.0,72 days 02:30:00
797,2,24,96,supertrend,0,0,0,1,350,100,250,0.1,10,0,584,-33349.0,0.3476027397260274,-36212.4,86 days 08:15:00
798,2,24,96,supertrend,0,0,0,1,350,150,100,0.1,10,0,584,-48868.0,0.3082191780821918,-51319.6,74 days 13:00:00
799,2,24,96,supertrend,0,0,0,1,350,450,250,0.1,10,0,539,-90396.0,0.2077922077922078,-94434.6,50 days 08:00:00
800,2,24,96,supertrend,0,0,0,1,400,350,200,0.1,10,0,529,-95113.0,0.2381852551984877,-98936.6,42 days 22:15:00
801,2,24,96,supertrend,0,0,0,1,250,400,200,0.1,10,0,571,-65876.0,0.18739054290718038,-69669.0,64 days 11:30:00
802,2,24,96,supertrend,0,0,0,1,350,350,250,0.1,10,0,539,-90398.0,0.22448979591836735,-94436.6,47 days 09:00:00
803,2,24,96,supertrend,0,0,0,1,100,500,200,0.1,10,0,584,-27805.0,0.09931506849315068,-27355.0,183 days 16:45:00
804,2,24,96,supertrend,0,0,0,1,150,400,150,0.1,10,0,584,-36809.0,0.14726027397260275,-39518.0,90 days 05:45:00
805,2,24,96,supertrend,0,0,0,1,150,400,250,0.1,10,0,584,-36992.0,0.14726027397260275,-39701.0,80 days 06:15:00
806,2,24,96,supertrend,0,0,0,1,50,350,150,0.1,10,0,584,-11526.0,0.07534246575342465,-11301.0,538 days 13:45:00
807,2,24,96,supertrend,0,0,0,1,250,400,200,0.1,10,0,571,-65876.0,0.18739054290718038,-69669.0,64 days 11:30:00
808,2,24,96,supertrend,0,0,0,1,350,250,100,0.1,10,0,568,-74093.0,0.2623239436619718,-78199.7,30 days 13:15:00
809,2,24,96,supertrend,0,0,0,1,450,350,100,0.1,10,0,527,-97631.0,0.24478178368121442,-101366.8,47 days 08:45:00
810,2,24,96,supertrend,0,0,0,1,400,450,200,0.1,10,0,492,-95479.0,0.21341463414634146,-99302.6,43 days 12:15:00
811,2,24,96,supertrend,0,0,0,1,250,100,50,0.1,10,0,584,-35274.0,0.3184931506849315,-38076.8,82 days 04:45:00
812,2,24,96,supertrend,0,0,0,1,150,100,200,0.1,10,0,584,-31544.0,0.2756849315068493,-34516.7,76 days 23:30:00
813,2,24,96,supertrend,0,0,0,1,250,450,250,0.1,10,0,571,-67124.0,0.17688266199649738,-70917.0,69 days 00:15:00
814,2,24,96,supertrend,0,0,0,1,450,250,100,0.1,10,0,568,-76300.0,0.28169014084507044,-80203.9,34 days 13:15:00
815,2,24,96,supertrend,0,0,0,1,500,250,150,0.1,10,0,568,-75561.0,0.2904929577464789,-79507.6,63 days 04:30:00
816,2,24,96,supertrend,0,0,0,1,300,250,50,0.1,10,0,571,-76914.0,0.23992994746059546,-80499.1,34 days 06:00:00
817,2,24,96,supertrend,0,0,0,1,150,250,100,0.1,10,0,584,-39423.0,0.1797945205479452,-42132.0,35 days 23:30:00
818,2,24,96,supertrend,0,0,0,1,300,450,100,0.1,10,0,571,-84514.0,0.18914185639229422,-88095.3,43 days 12:00:00
819,2,24,96,supertrend,0,0,0,1,150,300,250,0.1,10,0,584,-37358.0,0.1695205479452055,-40067.0,49 days 17:30:00
820,2,24,96,supertrend,0,0,0,1,350,350,200,0.1,10,0,539,-90398.0,0.22448979591836735,-94436.6,47 days 09:00:00
821,2,24,96,supertrend,0,0,0,1,200,100,100,0.1,10,0,584,-34372.0,0.2979452054794521,-37314.6,71 days 10:15:00
822,2,24,96,supertrend,0,0,0,1,200,50,250,0.1,10,0,584,-23764.0,0.351027397260274,-23478.7,73 days 02:15:00
823,2,24,96,supertrend,0,0,0,1,150,300,100,0.1,10,0,584,-37332.0,0.1695205479452055,-40041.0,49 days 17:30:00
824,2,24,96,supertrend,0,0,0,1,100,250,50,0.1,10,0,584,-27878.0,0.136986301369863,-27428.0,146 days 12:45:00
825,2,24,96,supertrend,0,0,0,1,500,100,200,0.1,10,0,584,-33070.0,0.3732876712328767,-35843.4,83 days 02:45:00
826,2,24,96,supertrend,0,0,0,1,350,200,150,0.1,10,0,584,-62281.0,0.2842465753424658,-65937.0,40 days 05:00:00
827,2,24,96,supertrend,0,0,0,1,300,250,150,0.1,10,0,571,-76810.0,0.23992994746059546,-80391.3,30 days 11:30:00
828,2,24,96,supertrend,0,0,0,1,250,200,150,0.1,10,0,584,-60739.0,0.25,-64603.5,47 days 01:45:00
829,2,24,96,supertrend,0,0,0,1,350,300,200,0.1,10,0,546,-85209.0,0.23809523809523808,-89305.9,33 days 07:45:00
830,2,24,96,supertrend,0,0,0,1,500,100,200,0.1,10,0,584,-33070.0,0.3732876712328767,-35843.4,83 days 02:45:00
831,2,24,96,supertrend,0,0,0,1,400,200,250,0.1,10,0,584,-62265.0,0.2962328767123288,-65898.8,42 days 20:15:00
832,2,24,96,supertrend,0,0,0,1,450,50,100,0.1,10,0,584,-23703.0,0.4041095890410959,-23256.9,77 days 21:15:00
833,2,24,96,supertrend,0,0,0,1,450,100,150,0.1,10,0,584,-33012.0,0.3698630136986301,-35815.4,82 days 04:00:00
834,2,24,96,supertrend,0,0,0,1,300,150,250,0.1,10,0,584,-49368.0,0.2893835616438356,-51829.2,70 days 09:45:00
835,2,24,96,supertrend,0,0,0,1,350,150,200,0.1,10,0,584,-48180.0,0.3065068493150685,-50714.4,72 days 04:30:00
836,2,24,96,supertrend,0,0,0,1,250,250,200,0.1,10,0,571,-67530.0,0.22942206654991243,-71323.0,34 days 15:30:00
837,2,24,96,supertrend,0,0,0,1,400,300,50,0.1,10,0,545,-87966.0,0.24954128440366974,-91905.5,34 days 04:30:00
838,2,24,96,supertrend,0,0,0,1,250,150,150,0.1,10,0,584,-47695.0,0.2808219178082192,-50216.2,65 days 21:00:00
839,2,24,96,supertrend,0,0,0,1,100,50,200,0.1,10,0,584,-21440.0,0.2825342465753425,-21191.8,81 days 22:30:00
840,2,24,96,supertrend,0,0,0,1,50,500,100,0.1,10,0,584,-11813.0,0.06335616438356165,-11588.0,255 days 12:45:00
841,2,24,96,supertrend,0,0,0,1,50,350,50,0.1,10,0,584,-11327.0,0.07534246575342465,-11102.0,535 days 08:30:00
842,2,24,96,supertrend,0,0,0,1,200,250,100,0.1,10,0,584,-54314.0,0.2089041095890411,-56798.0,20 days 03:00:00
843,2,24,96,supertrend,0,0,0,1,300,400,50,0.1,10,0,571,-82976.0,0.1978984238178634,-86561.1,43 days 12:00:00
844,2,24,96,supertrend,0,0,0,1,400,350,150,0.1,10,0,529,-95113.0,0.2381852551984877,-98936.6,42 days 22:15:00
845,2,24,96,supertrend,0,0,0,1,450,450,250,0.1,10,0,416,-92572.0,0.21394230769230768,-96180.6,35 days 04:15:00
846,2,24,96,supertrend,0,0,0,1,250,150,200,0.1,10,0,584,-47585.0,0.2791095890410959,-50106.2,70 days 09:45:00
847,2,24,96,supertrend,0,0,0,1,300,100,200,0.1,10,0,584,-34272.0,0.3321917808219178,-37165.4,70 days 21:45:00
848,2,24,96,supertrend,0,0,0,1,250,450,50,0.1,10,0,571,-66677.0,0.17688266199649738,-70470.0,69 days 00:15:00
849,2,24,96,supertrend,0,0,0,1,200,450,150,0.1,10,0,584,-52116.0,0.1643835616438356,-54600.0,84 days 12:45:00
850,2,24,96,supertrend,0,0,0,1,50,300,150,0.1,10,0,584,-11937.0,0.0839041095890411,-11712.0,405 days 21:15:00
851,2,24,96,supertrend,0,0,0,1,250,300,200,0.1,10,0,571,-65718.0,0.21541155866900175,-69511.0,43 days 20:30:00
852,2,24,96,supertrend,0,0,0,1,200,500,250,0.1,10,0,584,-52212.0,0.16095890410958905,-54696.0,88 days 00:30:00
853,2,24,96,supertrend,0,0,0,1,150,450,100,0.1,10,0,584,-37791.0,0.1386986301369863,-40500.0,85 days 15:00:00
854,2,24,96,supertrend,0,0,0,1,150,350,100,0.1,10,0,584,-36616.0,0.15753424657534246,-39325.0,97 days 04:15:00
855,2,24,96,supertrend,0,0,0,1,400,300,250,0.1,10,0,545,-87376.0,0.24954128440366974,-91307.9,41 days 00:45:00
856,2,24,96,supertrend,0,0,0,1,150,200,150,0.1,10,0,584,-40627.0,0.1952054794520548,-43336.0,40 days 13:00:00
857,2,24,96,supertrend,0,0,0,1,50,200,150,0.1,10,0,584,-13308.0,0.09931506849315068,-13083.0,215 days 15:00:00
858,2,24,96,supertrend,0,0,0,1,200,400,200,0.1,10,0,584,-51646.0,0.17294520547945205,-54130.0,56 days 11:45:00
859,2,24,96,supertrend,0,0,0,1,450,150,200,0.1,10,0,584,-47689.0,0.3287671232876712,-50163.4,65 days 21:00:00
860,2,24,96,supertrend,0,0,0,1,250,300,150,0.1,10,0,571,-65718.0,0.21541155866900175,-69511.0,43 days 20:30:00
861,2,24,96,supertrend,0,0,0,1,100,300,50,0.1,10,0,584,-26197.0,0.13013698630136986,-25747.0,114 days 07:30:00
862,2,24,96,supertrend,0,0,0,1,500,400,150,0.1,10,0,459,-95517.0,0.2374727668845316,-99203.1,75 days 05:15:00
863,2,24,96,supertrend,0,0,0,1,350,200,250,0.1,10,0,584,-62151.0,0.2842465753424658,-65889.8,45 days 20:30:00
864,2,24,96,supertrend,0,0,0,1,400,150,100,0.1,10,0,584,-48184.0,0.3219178082191781,-50605.6,66 days 12:00:00
865,2,24,96,supertrend,0,0,0,1,250,400,200,0.1,10,0,571,-65876.0,0.18739054290718038,-69669.0,64 days 11:30:00
866,2,24,96,supertrend,0,0,0,1,500,350,50,0.1,10,0,484,-91593.0,0.24586776859504134,-95383.0,37 days 00:15:00
867,2,24,96,supertrend,0,0,0,1,150,400,200,0.1,10,0,584,-36860.0,0.14726027397260275,-39569.0,90 days 05:45:00
868,2,24,96,supertrend,0,0,0,1,200,100,200,0.1,10,0,584,-34102.0,0.2996575342465753,-37055.4,71 days 10:15:00
869,2,24,96,supertrend,0,0,0,1,150,400,100,0.1,10,0,584,-37085.0,0.14554794520547945,-39794.0,80 days 06:15:00
870,2,24,96,supertrend,0,0,0,1,200,200,50,0.1,10,0,584,-55522.0,0.2226027397260274,-58006.0,21 days 03:30:00
871,2,24,96,supertrend,0,0,0,1,500,300,100,0.1,10,0,543,-88869.0,0.26519337016574585,-92805.8,41 days 21:30:00
872,2,24,96,supertrend,0,0,0,1,250,500,100,0.1,10,0,571,-67041.0,0.1733800350262697,-70834.0,72 days 02:30:00
873,2,24,96,supertrend,0,0,0,1,300,250,250,0.1,10,0,571,-76791.0,0.23992994746059546,-80372.3,30 days 11:15:00
874,2,24,96,supertrend,0,0,0,1,100,200,150,0.1,10,0,584,-29511.0,0.1506849315068493,-29061.0,104 days 12:45:00
875,2,24,96,supertrend,0,0,0,1,500,300,200,0.1,10,0,543,-88550.0,0.26519337016574585,-92486.8,41 days 21:30:00
876,2,24,96,supertrend,0,0,0,1,400,300,50,0.1,10,0,545,-87966.0,0.24954128440366974,-91905.5,34 days 04:30:00
877,2,24,96,supertrend,0,0,0,1,100,450,200,0.1,10,0,584,-27241.0,0.10445205479452055,-26791.0,121 days 08:15:00
878,2,24,96,supertrend,0,0,0,1,450,350,200,0.1,10,0,527,-97543.0,0.24478178368121442,-101278.8,47 days 08:45:00
879,2,24,96,supertrend,0,0,0,1,500,150,150,0.1,10,0,584,-47682.0,0.339041095890411,-50043.6,69 days 02:45:00
880,2,24,96,supertrend,0,0,0,1,200,500,150,0.1,10,0,584,-52212.0,0.16095890410958905,-54696.0,88 days 00:30:00
881,2,24,96,supertrend,0,0,0,1,200,250,50,0.1,10,0,584,-53266.0,0.2089041095890411,-55750.0,21 days 03:30:00
882,2,24,96,supertrend,0,0,0,1,350,250,50,0.1,10,0,568,-74941.0,0.2623239436619718,-79055.3,34 days 05:15:00
883,2,24,96,supertrend,0,0,0,1,350,150,50,0.1,10,0,584,-51473.0,0.3030821917808219,-53924.6,79 days 01:45:00
884,2,24,96,supertrend,0,0,0,1,350,50,50,0.1,10,0,584,-28190.0,0.375,-27705.8,69 days 14:30:00
885,2,24,96,supertrend,0,0,0,1,350,450,250,0.1,10,0,539,-90396.0,0.2077922077922078,-94434.6,50 days 08:00:00
886,2,24,96,supertrend,0,0,0,1,200,350,200,0.1,10,0,584,-51702.0,0.1832191780821918,-54186.0,73 days 23:00:00
887,2,24,96,supertrend,0,0,0,1,150,450,150,0.1,10,0,584,-37791.0,0.1386986301369863,-40500.0,85 days 15:00:00
888,2,24,96,supertrend,0,0,0,1,300,350,150,0.1,10,0,571,-82949.0,0.21015761821366025,-86530.3,50 days 08:00:00
889,2,24,96,supertrend,0,0,0,1,250,350,200,0.1,10,0,571,-65924.0,0.1978984238178634,-69717.0,64 days 11:30:00
890,2,24,96,supertrend,0,0,0,1,350,300,150,0.1,10,0,546,-85407.0,0.23809523809523808,-89503.9,33 days 07:45:00
891,2,24,96,supertrend,0,0,0,1,250,50,150,0.1,10,0,584,-23762.0,0.3681506849315068,-23446.7,78 days 23:00:00
892,2,24,96,supertrend,0,0,0,1,300,100,50,0.1,10,0,584,-37307.0,0.3287671232876712,-40079.8,76 days 01:00:00
893,2,24,96,supertrend,0,0,0,1,50,50,50,0.1,10,0,584,-13219.0,0.20376712328767124,-12994.0,64 days 11:30:00
894,2,24,96,supertrend,0,0,0,1,100,400,150,0.1,10,0,584,-26239.0,0.1113013698630137,-25789.0,120 days 05:30:00
895,2,24,96,supertrend,0,0,0,1,100,100,50,0.1,10,0,584,-28515.0,0.21575342465753425,-28065.0,93 days 06:45:00
896,2,24,96,supertrend,0,0,0,1,500,250,250,0.1,10,0,568,-75212.0,0.2904929577464789,-79255.2,63 days 04:30:00
897,2,24,96,supertrend,0,0,0,1,50,50,50,0.1,10,0,584,-13219.0,0.20376712328767124,-12994.0,64 days 11:30:00
898,2,24,96,supertrend,0,0,0,1,300,450,250,0.1,10,0,571,-84523.0,0.18914185639229422,-88104.3,43 days 12:00:00
899,2,24,96,supertrend,0,0,0,1,500,500,150,0.1,10,0,387,-94710.0,0.2222222222222222,-98103.6,42 days 00:30:00
900,2,24,96,supertrend,0,0,0,1,150,450,50,0.1,10,0,584,-37409.0,0.1386986301369863,-40118.0,85 days 15:00:00
901,2,24,96,supertrend,0,0,0,1,500,250,250,0.1,10,0,568,-75212.0,0.2904929577464789,-79255.2,63 days 04:30:00
902,2,24,96,supertrend,0,0,0,1,50,400,150,0.1,10,0,584,-12485.0,0.06678082191780822,-12260.0,231 days 12:30:00
903,2,24,96,supertrend,0,0,0,1,250,200,50,0.1,10,0,584,-60974.0,0.2482876712328767,-64838.5,42 days 13:00:00
904,2,24,96,supertrend,0,0,0,1,100,250,150,0.1,10,0,584,-28610.0,0.136986301369863,-28160.0,111 days 09:45:00
905,2,24,96,supertrend,0,0,0,1,350,150,50,0.1,10,0,584,-51473.0,0.3030821917808219,-53924.6,79 days 01:45:00
906,2,24,96,supertrend,0,0,0,1,350,100,200,0.1,10,0,584,-33588.0,0.3458904109589041,-36451.4,86 days 08:15:00
907,2,24,96,supertrend,0,0,0,1,450,200,150,0.1,10,0,584,-62942.0,0.3047945205479452,-66461.5,74 days 12:00:00
908,2,24,96,supertrend,0,0,0,1,450,450,200,0.1,10,0,416,-92572.0,0.21394230769230768,-96180.6,35 days 04:15:00
909,2,24,96,supertrend,0,0,0,1,300,350,200,0.1,10,0,571,-82949.0,0.21015761821366025,-86530.3,50 days 08:00:00
910,2,24,96,supertrend,0,0,0,1,500,200,50,0.1,10,0,584,-65132.0,0.3116438356164384,-68703.9,40 days 12:30:00
911,2,24,96,supertrend,0,0,0,1,450,250,200,0.1,10,0,568,-75710.0,0.28169014084507044,-79710.5,40 days 12:30:00
912,2,24,96,supertrend,0,0,0,1,500,350,200,0.1,10,0,526,-96701.0,0.25475285171102663,-100483.4,37 days 00:15:00
913,2,24,96,supertrend,0,0,0,1,400,400,50,0.1,10,0,492,-94514.0,0.22154471544715448,-98345.2,42 days 22:00:00
914,2,24,96,supertrend,0,0,0,1,50,450,200,0.1,10,0,584,-12515.0,0.06506849315068493,-12290.0,228 days 10:30:00
915,2,24,96,supertrend,0,0,0,1,150,250,250,0.1,10,0,584,-39458.0,0.1797945205479452,-42167.0,35 days 23:30:00
916,2,24,96,supertrend,0,0,0,1,200,100,250,0.1,10,0,584,-33863.0,0.3013698630136986,-36816.4,71 days 10:15:00
917,2,24,96,supertrend,0,0,0,1,250,50,100,0.1,10,0,584,-24023.0,0.3664383561643836,-23696.9,94 days 11:30:00
918,2,24,96,supertrend,0,0,0,1,100,450,50,0.1,10,0,584,-26998.0,0.10445205479452055,-26548.0,120 days 07:15:00
919,2,24,96,supertrend,0,0,0,1,250,150,150,0.1,10,0,584,-47695.0,0.2808219178082192,-50216.2,65 days 21:00:00
920,2,24,96,supertrend,0,0,0,1,100,250,100,0.1,10,0,584,-28575.0,0.136986301369863,-28125.0,111 days 09:45:00
921,2,24,96,supertrend,0,0,0,1,500,350,200,0.1,10,0,526,-96701.0,0.25475285171102663,-100483.4,37 days 00:15:00
922,2,24,96,supertrend,0,0,0,1,300,500,100,0.1,10,0,571,-84447.0,0.18563922942206654,-88028.3,54 days 12:15:00
923,2,24,96,supertrend,0,0,0,1,150,500,100,0.1,10,0,584,-38516.0,0.13356164383561644,-41225.0,88 days 03:45:00
924,2,24,96,supertrend,0,0,0,1,150,250,150,0.1,10,0,584,-39458.0,0.1797945205479452,-42167.0,35 days 23:30:00
925,2,24,96,supertrend,0,0,0,1,50,450,100,0.1,10,0,584,-12515.0,0.06506849315068493,-12290.0,228 days 10:30:00
926,2,24,96,supertrend,0,0,0,1,250,400,100,0.1,10,0,571,-66101.0,0.18563922942206654,-69894.0,64 days 11:30:00
927,2,24,96,supertrend,0,0,0,1,300,450,50,0.1,10,0,571,-84076.0,0.18914185639229422,-87661.1,43 days 12:00:00
928,2,24,96,supertrend,0,0,0,1,100,500,150,0.1,10,0,584,-27805.0,0.09931506849315068,-27355.0,183 days 16:45:00
