no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
660,30,0.6271827460893128,56,21,supertrend,0,0,0,1,15,25,20,0.1,10,0,12793,412.28000000001475,0.5427186742749941,-141.82400000000217,602 days 00:00:00
661,34,1.6814204619471167,74,37,supertrend,0,0,0,1,10,40,15,0.1,10,0,5189,478.87000000001194,0.5143572942763538,-377.8220000000017,723 days 06:30:00
662,89,2.817005299044148,81,32,supertrend,0,0,0,1,40,20,15,0.1,10,0,2778,56.359999999987394,0.503959683225342,-122.9080000000009,920 days 10:45:00
663,59,1.5274988327629861,82,13,supertrend,0,0,0,1,50,15,5,0.1,10,0,6718,235.7300000000132,0.49196189342066093,-513.3550000000087,1085 days 02:15:00
664,74,2.3125466888586166,77,46,supertrend,0,0,0,1,30,50,15,0.1,10,0,3381,51.15999999998871,0.5338657202011239,-216.84200000000322,553 days 04:45:00
665,98,0.7207365298343168,50,47,supertrend,0,0,0,1,35,15,10,0.1,10,0,7459,-549.5899999999754,0.562810028153908,-809.5899999999808,630 days 09:45:00
666,81,2.144362429472933,45,50,supertrend,0,0,0,1,25,25,20,0.1,10,0,3557,-12.260000000000673,0.5431543435479337,-481.226999999999,940 days 16:45:00
667,89,3.0085400419237454,88,21,supertrend,0,0,0,1,40,40,10,0.1,10,0,2546,153.27000000001544,0.4630793401413983,-57.75700000000063,410 days 03:30:00
668,85,2.612445095408841,56,22,supertrend,0,0,0,1,45,20,25,0.1,10,0,3112,-2.5500000000054115,0.477827763496144,-335.97700000000015,549 days 10:00:00
669,49,3.1098746167231557,69,42,supertrend,0,0,0,1,50,5,5,0.1,10,0,2474,-46.48999999999387,0.5206143896523848,-215.10800000000074,944 days 18:15:00
670,13,1.4993401084142728,85,28,supertrend,0,0,0,1,40,45,15,0.1,10,0,6467,468.2100000000046,0.5367249110870573,-280.95600000000104,342 days 02:15:00
671,85,2.9891835610763335,65,18,supertrend,0,0,0,1,10,35,15,0.1,10,0,2574,-267.81999999999994,0.41375291375291373,-254.23699999999968,513 days 07:30:00
672,14,0.9736976237823745,32,30,supertrend,0,0,0,1,30,10,10,0.1,10,0,8677,-244.06999999998243,0.5418923591102915,-444.6829999999945,1322 days 04:30:00
673,89,2.7470629728124427,62,36,supertrend,0,0,0,1,30,30,25,0.1,10,0,2810,432.8899999999844,0.5163701067615658,-139.06599999999906,308 days 21:00:00
674,77,1.6589732986543253,99,7,supertrend,0,0,0,1,50,25,15,0.1,10,0,5622,-452.66000000000713,0.42138029171113484,-873.700000000013,659 days 02:30:00
675,44,2.9660703488641964,37,21,supertrend,0,0,0,1,20,30,20,0.1,10,0,2676,323.1100000000008,0.47720478325859494,-139.4880000000001,542 days 22:15:00
676,50,2.189655517099897,88,47,supertrend,0,0,0,1,35,25,10,0.1,10,0,3663,-296.56000000001177,0.5405405405405406,-396.2309999999989,697 days 20:00:00
