no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
970,51,1.154293247589565,67,47,PPP,0,0,0,1,350,350,250,0.1,10,0,631,-969.6000000000349,0.561014263074485
971,85,1.4532158948510456,63,18,PPP,0,0,0,1,350,100,50,0.1,10,0,668,2193.7999999999374,0.5254491017964071
972,29,1.4076096434042094,39,6,PPP,0,0,0,1,450,400,50,0.1,10,0,769,1911.8000000000102,0.43693107932379716
973,95,1.8501235243235803,45,17,PPP,0,0,0,1,250,450,50,0.1,10,0,526,1191.4999999999272,0.5114068441064639
974,93,0.6926937744775092,43,41,PPP,0,0,0,1,100,300,100,0.1,10,0,807,322.799999999952,0.49814126394052044
975,91,1.5694738777497366,17,22,PPP,0,0,0,1,50,200,100,0.1,10,0,600,2965.3000000000757,0.365
976,69,1.2617013129200148,64,12,PPP,0,0,0,1,300,450,150,0.1,10,0,879,-4123.300000000119,0.4778156996587031
977,63,3.149272859505761,54,6,PPP,0,0,0,1,500,250,250,0.1,10,0,281,3200.9999999999345,0.4199288256227758
978,34,2.585334939531541,74,50,PPP,0,0,0,1,250,100,150,0.1,10,0,358,-960.4000000000815,0.5391061452513967
979,82,0.8125860960663668,54,16,PPP,0,0,0,1,250,200,100,0.1,10,0,1144,-49.20000000030268,0.5270979020979021
980,33,3.3246851994509345,19,7,PPP,0,0,0,1,300,300,250,0.1,10,0,229,3030.4000000000233,0.4148471615720524
981,99,0.560808693129315,71,21,PPP,0,0,0,1,50,450,100,0.1,10,0,1268,3311.2000000000044,0.4503154574132492
982,49,0.6663976968068418,62,49,PPP,0,0,0,1,400,500,150,0.1,10,0,797,-1567.7000000000116,0.5734002509410289
983,32,2.9106761585306993,100,24,PPP,0,0,0,1,150,450,250,0.1,10,0,329,-1140.300000000112,0.46200607902735563
984,15,0.8251468387049038,20,26,PPP,0,0,0,1,300,100,50,0.1,10,0,1072,-763.1999999997788,0.5326492537313433
985,71,3.2713148828723715,79,18,PPP,0,0,0,1,200,450,150,0.1,10,0,287,-2842.9000000000306,0.4181184668989547
986,82,0.5674089906503504,57,36,PPP,0,0,0,1,400,350,50,0.1,10,0,967,-82.00000000007276,0.5667011375387797
987,88,2.31743351303019,12,50,PPP,0,0,0,1,250,350,200,0.1,10,0,331,-402.7000000001426,0.540785498489426
988,27,3.2575125059412744,75,25,PPP,0,0,0,1,400,50,250,0.1,10,0,276,-3466.300000000083,0.4601449275362319
989,62,2.736545381173956,95,4,PPP,0,0,0,1,350,150,100,0.1,10,0,319,4945.599999999977,0.4263322884012539
990,40,2.727387694972486,98,22,PPP,0,0,0,1,450,200,200,0.1,10,0,385,-249.6000000000713,0.4909090909090909
991,16,3.3230478987930736,84,38,PPP,0,0,0,1,350,50,50,0.1,10,0,264,-1112.7000000000553,0.5
992,75,2.1134326867220388,91,32,PPP,0,0,0,1,500,200,100,0.1,10,0,423,-244.3999999998996,0.508274231678487
993,99,1.7899837720231582,17,49,PPP,0,0,0,1,200,250,100,0.1,10,0,409,-3027.000000000058,0.530562347188264
994,71,3.044574004074968,83,20,PPP,0,0,0,1,200,100,200,0.1,10,0,309,-3178.000000000051,0.47249190938511326
995,89,0.9058788478819748,24,49,PPP,0,0,0,1,150,300,250,0.1,10,0,641,-2684.700000000077,0.5257410296411856
996,82,3.2832666555634065,54,10,PPP,0,0,0,1,450,100,50,0.1,10,0,269,-56.80000000002474,0.45724907063197023
997,36,1.8574560417917199,54,6,PPP,0,0,0,1,50,250,250,0.1,10,0,549,1196.8999999999505,0.2768670309653916
998,63,1.1312793981978655,64,31,PPP,0,0,0,1,200,150,50,0.1,10,0,737,1232.9000000000378,0.5590230664857531
999,72,0.7713268448608137,83,19,PPP,0,0,0,1,100,50,150,0.1,10,0,1122,1302.099999999933,0.48663101604278075
