no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
838,58,0.8358847059257583,11,26,supertrend,0,0,0,1,175,100,50,0.1,10,0,9728,-4637.899999999949,0.5265213815789473
839,97,1.1497674205689814,93,46,supertrend,0,0,0,1,25,100,25,0.1,10,0,6020,-1328.2999999999702,0.3229235880398671
840,68,0.8246566404196867,84,23,supertrend,0,0,0,1,150,25,50,0.1,10,0,10263,-799.0999999999731,0.5206080093539901
841,95,2.3312691638160965,27,14,supertrend,0,0,0,1,200,100,100,0.1,10,0,3976,-5676.2999999999665,0.46956740442655936
842,91,2.4929150196792826,25,13,supertrend,0,0,0,1,100,75,25,0.1,10,0,3648,6258.40000000002,0.4602521929824561
843,26,1.8978204492990247,56,31,supertrend,0,0,0,1,225,25,25,0.1,10,0,5202,1919.4000000000751,0.5169165705497886
844,77,1.454627693608861,49,28,supertrend,0,0,0,1,50,150,25,0.1,10,0,6334,2638.899999999966,0.4248500157878118
845,71,2.5623163523687094,71,20,supertrend,0,0,0,1,175,200,75,0.1,10,0,3775,-1267.49999999995,0.47655629139072847
846,80,1.7087358871176868,14,47,supertrend,0,0,0,1,200,250,50,0.1,10,0,4676,2493.099999999994,0.5444824636441403
847,20,2.9503567056297064,65,40,supertrend,0,0,0,1,125,175,125,0.1,10,0,3041,-198.8999999999496,0.498191384413022
848,92,2.1694085630401405,93,14,supertrend,0,0,0,1,175,50,100,0.1,10,0,4470,-1226.9000000001324,0.4948545861297539
849,41,0.842389924353278,100,36,supertrend,0,0,0,1,225,150,100,0.1,10,0,8410,-5115.500000000048,0.5516052318668252
850,12,1.1152363600452584,23,19,supertrend,0,0,0,1,200,100,50,0.1,10,0,10050,4310.5000000000555,0.5250746268656716
851,12,2.011776975886596,34,16,supertrend,0,0,0,1,100,225,50,0.1,10,0,5130,6113.400000000047,0.46608187134502926
852,50,2.7053730479597307,24,41,supertrend,0,0,0,1,150,250,25,0.1,10,0,3302,65.40000000000782,0.5102967898243489
853,84,1.1584130968253363,58,44,supertrend,0,0,0,1,50,50,25,0.1,10,0,6140,507.7999999999829,0.4493485342019544
854,45,2.2524187320678406,89,46,supertrend,0,0,0,1,25,175,100,0.1,10,0,3938,1645.899999999965,0.28339258506856274
855,100,3.379687909082243,19,40,supertrend,0,0,0,1,25,175,75,0.1,10,0,2358,1582.5999999999858,0.2430025445292621
856,53,2.2442826502145916,72,11,supertrend,0,0,0,1,250,125,50,0.1,10,0,4466,-49.799999999921965,0.4695476936856247
857,48,0.6056219681566611,96,39,supertrend,0,0,0,1,175,25,75,0.1,10,0,9256,-3777.799999999741,0.5252808988764045
858,69,2.14809210877134,25,26,supertrend,0,0,0,1,200,225,100,0.1,10,0,4498,-121.70000000004256,0.5146731880835927
859,50,3.2311989673724963,26,12,supertrend,0,0,0,1,150,150,100,0.1,10,0,2627,-2840.6000000000495,0.42900647125999236
860,85,1.4945468334450571,19,10,supertrend,0,0,0,1,25,100,100,0.1,10,0,7343,3820.2999999999183,0.29592809478414817
861,72,3.01935727996162,38,37,supertrend,0,0,0,1,75,200,25,0.1,10,0,2900,1638.2000000000044,0.416551724137931
