no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
440,25,3.4689884300615534,46,37,supertrend,0,0,0,1,300,50,50,0.1,10,0,248,1224.0,0.4637096774193548,-2506.0,93 days 04:00:00
441,11,3.017831733715358,12,8,supertrend,0,0,0,1,100,300,100,0.1,10,0,220,-169.0,0.20454545454545456,-2530.0,38 days 13:45:00
442,81,3.127415186656697,39,38,supertrend,0,0,0,1,50,400,250,0.1,10,0,277,1366.0,0.18050541516245489,-2277.0,67 days 17:30:00
443,68,3.491962975338583,62,46,supertrend,0,0,0,1,400,50,200,0.1,10,0,240,2126.0,0.49166666666666664,-1223.0,44 days 16:15:00
444,69,2.4488830505305637,19,21,supertrend,0,0,0,1,50,200,50,0.1,10,0,392,3654.0,0.2423469387755102,-138.0,76 days 01:15:00
445,47,1.933636788378132,95,37,supertrend,0,0,0,1,400,200,250,0.1,10,0,491,-278.0,0.49287169042769857,-3279.0,121 days 05:15:00
446,30,3.0372661434092025,32,8,supertrend,0,0,0,1,350,200,150,0.1,10,0,242,8412.0,0.4256198347107438,-1242.0,85 days 09:30:00
447,81,1.3912348426969594,19,39,supertrend,0,0,0,1,250,50,250,0.1,10,0,633,4049.0,0.4802527646129542,-1181.0,41 days 17:15:00
448,96,3.0870542506160374,72,28,supertrend,0,0,0,1,350,450,100,0.1,10,0,277,-2125.0,0.4187725631768953,-5656.0,121 days 23:15:00
449,22,2.222385486074453,48,7,supertrend,0,0,0,1,250,250,100,0.1,10,0,370,5077.0,0.4135135135135135,-1794.0,52 days 22:15:00
450,22,0.5032054647533055,32,50,supertrend,0,0,0,1,50,400,250,0.1,10,0,911,3033.0,0.3084522502744237,-334.0,46 days 17:00:00
451,48,1.9790347768810976,34,12,supertrend,0,0,0,1,350,50,200,0.1,10,0,501,7051.0,0.5429141716566867,-1145.0,50 days 15:45:00
452,20,1.232185498302717,89,48,supertrend,0,0,0,1,200,350,250,0.1,10,0,637,3275.0,0.4897959183673469,-536.0,31 days 05:15:00
453,66,1.4191489551192817,20,13,supertrend,0,0,0,1,350,300,50,0.1,10,0,816,11823.0,0.5171568627450981,-572.0,62 days 07:00:00
454,77,2.133813178831324,85,10,supertrend,0,0,0,1,150,100,250,0.1,10,0,434,238.0,0.4400921658986175,-4546.0,167 days 06:30:00
455,48,1.467465048167301,77,19,supertrend,0,0,0,1,300,450,150,0.1,10,0,762,10956.0,0.5183727034120735,-1656.0,35 days 03:00:00
456,38,1.1007831745711456,23,24,supertrend,0,0,0,1,450,150,200,0.1,10,0,921,1727.0,0.5222584147665581,-2984.0,78 days 12:00:00
457,14,1.4086307997986265,71,37,supertrend,0,0,0,1,450,250,100,0.1,10,0,677,3355.0,0.534711964549483,-2058.0,57 days 20:45:00
458,53,1.4512451545344294,33,12,supertrend,0,0,0,1,350,150,200,0.1,10,0,804,9991.0,0.5236318407960199,-211.0,45 days 23:30:00
459,91,2.3969859479861926,82,48,supertrend,0,0,0,1,350,200,150,0.1,10,0,361,-3182.0,0.4903047091412742,-5147.0,91 days 13:45:00
460,36,1.1631324685614117,90,39,supertrend,0,0,0,1,200,300,150,0.1,10,0,735,9179.0,0.49795918367346936,-2125.0,54 days 19:00:00
461,22,2.202647152482388,16,45,supertrend,0,0,0,1,350,150,50,0.1,10,0,417,2657.0,0.4988009592326139,-4056.0,69 days 23:15:00
462,13,3.3920424274527763,13,7,supertrend,0,0,0,1,500,300,50,0.1,10,0,192,8540.0,0.4114583333333333,-521.0,39 days 13:45:00
463,12,2.6212593949546656,67,16,supertrend,0,0,0,1,200,200,150,0.1,10,0,312,-569.0,0.4166666666666667,-2677.0,91 days 05:00:00
464,97,2.4428824686996187,23,31,supertrend,0,0,0,1,200,300,150,0.1,10,0,384,-3036.0,0.4114583333333333,-6092.0,116 days 11:45:00
